,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
14,2021-12-07,Tue,Champions Lg,Group stage,Away,W 2–1,eng Liverpool,it Milan,Y,CM,90,0,0,0,0,0,0,0,0,50,0,3,0,0.0,0.0,0.0,1,0,38,45,84.4,3,35,0,1,1,/en/matches/dd8d2903/Milan-Liverpool-December-7-2021-Champions-League
15,2021-12-19,Sun,Premier League,Matchweek 18,Away,D 2–2,Liverpool,Tottenham,Y,CM,59,0,0,0,0,0,0,1,0,32,0,3,0,0.0,0.0,0.0,1,0,23,27,85.2,4,17,0,0,0,/en/matches/4ac8dee4/Tottenham-Hotspur-Liverpool-December-19-2021-Premier-League
16,2021-12-22,Wed,EFL Cup,Quarter-finals,Home,D 3 (5)–3 (4),Liverpool,Leicester City,Y,CM,45,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/7d868ad3/Liverpool-Leicester-City-December-22-2021-EFL-Cup
17,2022-01-09,Sun,FA Cup,Third round proper,Home,W 4–1,Liverpool,Shrewsbury,Y,CM,89,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/0d022826/Liverpool-Shrewsbury-Town-January-9-2022-FA-Cup
18,2022-01-24,Mon,PL2 — Div. 1,Matchweek 18,Away,W 2–0,Liverpool,Crystal Palace,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9b047ed6/Crystal-Palace-U23-Liverpool-U23-January-24-2022-Premier-League-2----Division-1
19,2022-02-07,Mon,PL2 — Div. 1,Matchweek 19,Away,L 0–3,Liverpool,Leeds United,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a9268e99/Leeds-United-U23-Liverpool-U23-February-7-2022-Premier-League-2----Division-1
20,2022-02-20,Sun,PL2 — Div. 1,Matchweek 20,Home,D 1–1,Liverpool,Blackburn,Y,CM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0311365f/Liverpool-U23-Blackburn-Rovers-U23-February-20-2022-Premier-League-2----Division-1
21,2022-02-25,Fri,PL2 — Div. 1,Matchweek 21,Away,W 4–1,Liverpool,Arsenal,Y,CM,18,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/cfb97fb8/Arsenal-U23-Liverpool-U23-February-25-2022-Premier-League-2----Division-1
22,2022-03-02,Wed,FA Cup,Fifth round proper,Home,W 2–1,Liverpool,Norwich City,N,,30,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/8edc7255/Liverpool-Norwich-City-March-2-2022-FA-Cup
23,2022-03-12,Sat,PL2 — Div. 1,Matchweek 22,Home,W 7–1,Liverpool,Tottenham,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/bfa06d99/Liverpool-U23-Tottenham-Hotspur-U23-March-12-2022-Premier-League-2----Division-1
24,2022-03-20,Sun,PL2 — Div. 1,Matchweek 23,Away,D 0–0,Liverpool,Manchester City,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8f20e275/Manchester-City-U23-Liverpool-U23-March-20-2022-Premier-League-2----Division-1
25,2022-04-02,Sat,PL2 — Div. 1,Matchweek 24,Home,D 2–2,Liverpool,Chelsea,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6bf0d293/Liverpool-U23-Chelsea-U23-April-2-2022-Premier-League-2----Division-1
26,2022-04-17,Sun,PL2 — Div. 1,Matchweek 15,Home,W 3–0,Liverpool,West Ham,Y,CM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/3533db81/Liverpool-U23-West-Ham-United-U23-April-17-2022-Premier-League-2----Division-1
27,2022-04-25,Mon,PL2 — Div. 1,Matchweek 25,Away,W 4–0,Liverpool,Leicester City,Y,CM,90,0,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/42b64a67/Leicester-City-U23-Liverpool-U23-April-25-2022-Premier-League-2----Division-1
28,2022-05-01,Sun,PL2 — Div. 1,Matchweek 26,Home,W 3–1,Liverpool,Manchester Utd,Y,CM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8625d980/Liverpool-U23-Manchester-United-U23-May-1-2022-Premier-League-2----Division-1
