,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
10,10,2019-11-10,Sun,Premier League,Matchweek 12,Away,L 1–2,Aston Villa,Wolves,Y,RB,90,0,0,0,0,0,0,1,0,76.0,5.0,1,1.0,0.0,0.0,0.0,4.0,1.0,39.0,58.0,67.2,4.0,30.0,6.0,4.0,3.0,/en/matches/2794f89d/Wolverhampton-Wanderers-Aston-Villa-November-10-2019-Premier-League,0.0,0.3333333333333333
11,11,2019-11-25,Mon,Premier League,Matchweek 13,Home,W 2–0,Aston Villa,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,79.0,8.0,1,1.0,0.0,0.0,0.0,1.0,0.0,44.0,61.0,72.1,4.0,32.0,4.0,2.0,0.0,/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League,1.0,0.0
12,12,2019-12-01,Sun,Premier League,Matchweek 14,Away,D 2–2,Aston Villa,Manchester Utd,Y,RB,90,0,0,0,0,0,0,1,0,55.0,5.0,0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,39.0,48.7,2.0,21.0,2.0,3.0,1.0,/en/matches/e88d9028/Manchester-United-Aston-Villa-December-1-2019-Premier-League,0.5,0.3333333333333333
13,13,2019-12-08,Sun,Premier League,Matchweek 16,Home,L 1–4,Aston Villa,Leicester City,N,LB,13,0,0,0,0,0,0,0,0,8.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,2.0,0.0,0.0,0.0,/en/matches/559e812a/Aston-Villa-Leicester-City-December-8-2019-Premier-League,0.0,0.5
14,14,2019-12-14,Sat,Premier League,Matchweek 17,Away,L 0–2,Aston Villa,Sheffield Utd,Y,RB,90,0,0,0,0,0,0,0,0,75.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,38.0,60.0,63.3,8.0,30.0,4.0,0.0,0.0,/en/matches/b1b5e590/Sheffield-United-Aston-Villa-December-14-2019-Premier-League,0.0,0.5
15,15,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 1–3,Aston Villa,Southampton,Y,RB,90,0,0,0,0,1,1,0,0,75.0,6.0,4,0.0,0.0,0.0,0.0,3.0,1.0,41.0,59.0,69.5,7.0,24.0,2.0,1.0,1.0,/en/matches/d50390a8/Aston-Villa-Southampton-December-21-2019-Premier-League,0.0,0.16666666666666666
16,16,2019-12-28,Sat,Premier League,Matchweek 20,Away,L 0–3,Aston Villa,Watford,N,LB,25,0,0,0,0,0,0,0,0,17.0,1.0,0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,13.0,76.9,2.0,8.0,1.0,0.0,0.0,/en/matches/36dc1eb8/Watford-Aston-Villa-December-28-2019-Premier-League,0.0,0.0
17,17,2020-01-01,Wed,Premier League,Matchweek 21,Away,W 2–1,Aston Villa,Burnley,Y,"RM,WB",90,0,0,0,0,0,0,0,0,50.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,51.6,2.0,10.0,1.0,1.0,1.0,/en/matches/ac409026/Burnley-Aston-Villa-January-1-2020-Premier-League,1.0,0.0
18,18,2020-01-08,Wed,EFL Cup,Semi-finals,Away,D 1–1,Aston Villa,Leicester City,Y,RM,90,1,0,0,0,1,1,0,0,,,2,,,,,,,,,,,,,,,/en/matches/00a88285/Leicester-City-Aston-Villa-January-8-2020-EFL-Cup,0.5,0.3333333333333333
19,19,2020-01-18,Sat,Premier League,Matchweek 23,Away,D 1–1,Aston Villa,Brighton,Y,RM,90,0,0,0,0,0,0,0,0,63.0,9.0,2,3.0,0.0,0.0,0.0,2.0,0.0,30.0,44.0,68.2,5.0,21.0,2.0,3.0,1.0,/en/matches/bd044bad/Brighton-and-Hove-Albion-Aston-Villa-January-18-2020-Premier-League,0.5,0.5
20,20,2020-01-21,Tue,Premier League,Matchweek 24,Home,W 2–1,Aston Villa,Watford,Y,RM,90,0,0,0,0,0,0,0,0,77.0,1.0,5,2.0,0.0,0.0,0.1,2.0,0.0,45.0,63.0,71.4,4.0,34.0,0.0,2.0,2.0,/en/matches/3deb145e/Aston-Villa-Watford-January-21-2020-Premier-League,1.0,0.6666666666666666
21,21,2020-01-28,Tue,EFL Cup,Semi-finals,Home,W 2–1,Aston Villa,Leicester City,Y,RM,83,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/9d9f4927/Aston-Villa-Leicester-City-January-28-2020-EFL-Cup,1.0,0.6666666666666666
22,22,2020-02-01,Sat,Premier League,Matchweek 25,Away,L 1–2,Aston Villa,Bournemouth,Y,"RM,WB",90,0,0,0,0,1,0,0,0,64.0,0.0,1,2.0,0.1,0.1,0.1,2.0,0.0,32.0,53.0,60.4,6.0,29.0,5.0,2.0,1.0,/en/matches/db21a88a/Bournemouth-Aston-Villa-February-1-2020-Premier-League,0.0,0.8333333333333334
23,23,2020-02-16,Sun,Premier League,Matchweek 26,Home,L 2–3,Aston Villa,Tottenham,Y,RM,90,0,0,0,0,0,0,1,0,56.0,1.0,0,2.0,0.0,0.0,0.1,4.0,0.0,31.0,45.0,68.9,5.0,23.0,2.0,6.0,2.0,/en/matches/ebfe971d/Aston-Villa-Tottenham-Hotspur-February-16-2020-Premier-League,0.0,0.6666666666666666
24,24,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–2,Aston Villa,Southampton,Y,"WB,RB",90,0,0,0,0,0,0,1,0,59.0,3.0,2,1.0,0.0,0.0,0.1,1.0,0.0,25.0,44.0,56.8,5.0,23.0,0.0,0.0,0.0,/en/matches/66823ac4/Southampton-Aston-Villa-February-22-2020-Premier-League,0.0,0.3333333333333333
25,25,2020-03-01,Sun,EFL Cup,Final,Neutral,L 1–2,Aston Villa,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ec384b38/Aston-Villa-Manchester-City-March-1-2020-EFL-Cup,0.0,0.0
26,26,2020-03-09,Mon,Premier League,Matchweek 29,Away,L 0–4,Aston Villa,Leicester City,Y,RB,90,0,0,0,0,1,1,0,0,56.0,6.0,2,0.0,0.1,0.1,0.0,0.0,0.0,20.0,39.0,51.3,2.0,15.0,3.0,2.0,0.0,/en/matches/76f492dc/Leicester-City-Aston-Villa-March-9-2020-Premier-League,0.0,0.0
27,27,2020-07-21,Tue,Premier League,Matchweek 37,Home,W 1–0,Aston Villa,Arsenal,N,RB,66,0,0,0,0,1,0,0,0,33.0,3.0,3,0.0,0.1,0.1,0.0,0.0,0.0,14.0,20.0,70.0,2.0,8.0,1.0,1.0,1.0,/en/matches/ca0b21bc/Aston-Villa-Arsenal-July-21-2020-Premier-League,1.0,0.0
28,28,2020-07-26,Sun,Premier League,Matchweek 38,Away,D 1–1,Aston Villa,West Ham,Y,RB,75,0,0,0,0,0,0,0,0,41.0,0.0,1,1.0,0.0,0.0,0.1,2.0,0.0,23.0,33.0,69.7,1.0,11.0,2.0,3.0,1.0,/en/matches/a3f59c8e/West-Ham-United-Aston-Villa-July-26-2020-Premier-League,0.5,0.3333333333333333
